Leaving Group,Count
C-C-C-C-O-C-[C&*&H1](-O)-[C&*&H1](-O)-C(=O)-O-C-C-C-C,1
C-C(-C)(-C)-O-C(=O)-N1-C-C-C(-C(-O)=O)-C-C-1,1
O=c1:c:c2:n:c:c:c-2:n:1,1
F.O.Cl-S(-O)=O.O=[N&+]-[O&-].c1:c:c:c2:c:c:c:c:c:2:c:1,1
C.C.F.F.F.O.C-O.C-N-C.N=C=N.O-C=O.O-n:n:n.c:c:c:c,1
C.C.Cl.N.Br-C,1
Br-c:c:c:c-Br.c:c,1
C.C.C-C.C-C-N-C(-C)-C,1
C-C(-C)(-C)-C=O.c1:c:n:c:n:1,1
Cl.C-N-c1:n:c:c:c(-N2-C-C-C(-C)(-O)-C-C-2):n:1.Cl-c:c:c.c1:c:c:c:c:c:1,1
Br.C-C=C.C-[#14&H1]-C,1
O.C-C.C-C-C-C-c1:n:c:c(/C=C/c2:[n&H1]:n:n:n:2):n:1-C-c1:c(-Cl):c:c:c:c:1-F,1
Cl.C-c:c:c-C.C-n1:n:c2:c(:c:1-N)-C-C-C-N-2,1
Cl.Cl.Cl.Cl.N.N.O.C-C-N-C-C.C-[#14](-C)-C.C-[#14](-C)-C.O-C-c1:c:c:c:c:c:1,1
C.O.[#3].C-N(-C)-C.Cl-c:c:c:c,1
F.F.F.C-C.C-C.C-C.N-C-C-C-C-[C&*&H1](-N-C(-O)=O)-C(-O)=O,1
C.Cl.O.O.C-Cl.O-C=O,1
Br.C-O.N-C(=O)-c.O-B-O.[O&-]-P(-[O&-])-[O&-].C1-C-C-O-C-C-1,1
C.O.O.[O&-].C-C-O.C-C-C-C-O-C=O.Cl-N-C=O,1
Br.Cl.C-O.C-O,1
C.C.O.C-C(-C)-N.C-C(-C)(-C)-O,1
F.O.C-C-[C&*&H1](-C)-C-O-C=O,1
Cl.C-O-C.C-C(-C)(-C)-O-C(=O)-N1-C-C-O-c2:c(-C(=O)-c3:c:c:c(-Cl):c:n:3):c:c:c:c:2-1,1
C.C.[#3].C-N-C-C(=O)-C-c:c:c:c:c,1
C-C-C(-C)(-C)-C(=O)-[O&-],1
Br.F.n.O-B(-O)-c:c:c:c:n,1
O.C-C-C-C-C.O-S(=O)=O,1
Cl.Cl.Cl.O.O.C-C-C-c:c:c:c:c-Cl.S=S(-[O&-])-[O&-],1
C.O.C-O.C-C=O.C-C=O.C-N(-C)-C(-O-n:c:n:c:c:c)=[N&+](-C)-C,1
O.C-C-C.C-C-N,1
Cl-C-C-N,1
C.O.O.C-[P&+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
O.C-C.C-C-C-N(-C)-C.N=C-N-O,1
O.O.C-C-C-C-P(-C)-C-C-C-C.C-C(-C)-C.C-C(-C)-O.C-C(-C)-O-C(=O)-N=N,1
Br.C-O.C-O.C-[#14](-C)-C(-C)(-C)-C,1
C.Cl.Cl.Cl.Cl.O.C-C,1
C.C.Cl.C-c1:n:c(-c:c:c:c(-Cl):c):c(-C):n:c:1-N-[C&*&H1]1-[C&*&H1](-O)-C-c2:c:c:c:c:c:2-1,1
o.[N&+]=[N&-],1
O.F-c1:c:c(-F):c(-C-[C&*&H1](-N)-C-C=O):c:c:1-F,1
C-S(=O)(=O)-C-C-N1-C-C-N-C-C-1,1
Cl.Cl.O.C-C.C-N-C.C-[N&+]-C.c1:c:n:c2:n:n:n:c:2:c:1,1
Br.C.[O&-].O-B-O,1
Br-[#12].c1:c:n:c:n:1,1
Cl.C-O-c1:c:c:c(-c:o):c:c:1,1
I.C-C(-C)-C(-C)-C,1
C-N.C-C-N(-c1:c:c:c(-N):c:c:1)-C-C.N-C(=O)-c1:c:c:c:s:1.O-B-O,1
C.O.C-O-c1:c:c:c:c:n:1.F-C(-F)(-F)-c1:c:c:c:c(-C(-F)(-F)-F):c:1.O-B-O,1
C.C.C.O.C-S(=O)-[O&-],1
Cl.Cl.c:c:c:n,1
Br.I.O.c1:c:o:c(-c2:n:n:c:o:2):c:1,1
C.C.O.C-C.C-C.C-N-C.C-N(-C)-C-C-C-N=C.C-C(-C)(-C)-O-C=O.N-C-C-C-C#C-c:c,1
C-O-P(-O)(=O)-O-C.O-P(-O)=O,1
C.C-C.C-C.C-O.C-N-C.O-C=O.[N&-]=[N&+]=N-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
Cl.n.C-C-O,1
C-C-c:[n&H1].O-C=O.O=C-c1:c:c:c:c:c:1-C=O,1
C.C-C=O.O-S(=O)(=O)-c,1
I.Cl-c:c,1
N.C-N=O,1
C.C.C.O.C-O.C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-N-C(=O)-O-C-C(-N)-C-N,1
O.n.C-C(-C)-N-C(-C)-C.C-N(-C)-C(-O)=[N&+](-C)-C.C-S(=O)=O.c:c:c:c,1
O.O.C-C-C(-C)-C,1
O.O.O.[O&-].C-C.C-N(-C)-C(-O-n:n:n)=[N&+](-C)-C.C-c1:c:c:c2:c:c:c:c:c:2:n:1.c:c:n,1
F.C-c1:n:n(-C):c(-Cl):c:1-S(-N)(=O)=O.N-C-C-c1:c:c:c:c:c:1,1
C.C.O.O.[O&-].C=O,1
Cl.O.O.Cl-P(-Cl)=O.O-c,1
Br.C-C-S(-C)(=O)=O,1
C.C.C.C.Cl-C-Cl,1
C.F.C-C(-C)-[O&-],1
Br.C.C.O-C-C-C-O,1
N.O.c:c:n:c.c1:c:n:c:n:1,1
c.C=N,1
Br.F.C-C-C-C-[#50](-C-C-C-C)-C-C-C-C,1
Br.n.C-O.C-c(:c):c(-O-[C&*&H1]1-C-O-c2:n:c(-[N&+](=O)-[O&-]):c:n:2-C-1):n,1
C-N-C.C-C(-C)-N-C(-C)-C.C-N(-C)-C=[N&+](-C)-C.c1:c:n:c2:n:n:n:c:2:c:1,1
C.O.O.C-C-N=C=N.C-C-[C&*&H1]-N-C.c1:c:c:c2:n:n:n:c:2:c:1,1
[N&-].Cl-c1:c:c:c(-C=O):c:c:1,1
S-c1:c:c:c:c:c:1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)(-c2:c:c:c:c:c:2)-n2:n:c:n:n:2):c:c:1,1
O.O.C-C-N=C=N.C-N-C,1
C-C-C-N-C.Cl-N-C=O,1
O.C-N(-C-C-Cl)-C,1
O.C-C-O-C(=O)-C(=O)-c1:c:s:c(-N-C(-N)=O):n:1.N-c1:c:c:c:c:c:1.c:c:c:c:c,1
Cl.c:c:c:c:c.c:c:c:c:c.c1:c:c:c:c:c:1,1
O=C(-[O&-])-C(=O)-c:c:[n&H1].c1:c:c:n:c:c:1,1
O.C-C-O.C=C,1
O.C-C(=O)-N-C=S,1
Cl.O.S.c.C=O,1
N.C-N.C-S.O-C=O,1
C-C(-C)(-C)-[C&*&H1].C=O,1
O.C-c1:c:c:c:c:c:1.C-C(-C)(-C)-O,1
Br.Br.C-c1:c:c:c(-C(-F)(-F)-F):o:1,1
C-C12-C-C-C(-[C&*&H1](-C-[O&-])-C-1)-C-2(-C)-C,1
C-C(-O)=O.C-[#14](-C)-C.C-[#14](-C)-C.O=C-c1:c:c:c:c:c:1.O=C-c1:c:c:c:c:c:1.O=C-c1:c:c:c:c:c:1,1
O.O.[O&-].[O&-].C-C.C-C.C-C,1
C.C-O.C-O-c:c-C-Cl,1
N.O.O.[B&H3&-].[O&-].C-C(-C)(-C)-O.F-c.O-C=O,1
Cl.C-[#14](-C)-[N&-]-[#14](-C)(-C)-C.C=O.c1:c:c:c(-[P&+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,1
Cl.Cl.Cl-C-c1:c:c:c:c:c:1,1
[O&-].C#N.c1:c:c:c:c:c:1,1
C-C.C-N(-C)-[P&+](-O)(-N(-C)-C)-N(-C)-C.C-c1:c:c:c:c:c:1.N-C-C-C-C-C-C(-O)=O.n:n,1
Br.C-c:c:c:c(-C(=N)-N-O):c,1
O.C-O-c1:c:c:c(-C):c(-O-C):c:1-Cl,1
C-C-C-C(=O)-c1:c:n:c:n:1.c1:c:c:c:c:c:1,1
Cl.Cl.O.C-O.C-C-N(-C)-C.N-C-c(:c):c:c.O-C(=O)-C-c1:c:[n&H1]:c2:c:c:c:c:c:1:2,1
C.O.O.[O&-].[O&-].n,1
C.C.O.S.C-[N&+](-C)=C-O-n1:n:n:c2:c:c:c:n:c:2:1,1
C.Cl.Cl.O.O.C-O,1
Br.N.O.[O&-].[O&-].C-C1(-C)-O-B-O-C-1(-C)-C,1
Cl.C-N.C-C-C-S-C-C-S-C-C-C-S-C-C-O,1
C.N.O.C-C.C-C.C-C-C-C-[C&*&H1](-N)-C(=O)-O-C.C-N-C=O.F-C(-F)-F.O-n:n:n,1
C.C-O-C(=O)-c1:c:c:c:c(-c):c:1.Cl-[#24](=O)-[O&-],1
Br-c1:c:c:c:c:c:1.C1-C-N-C-C-N-1,1
O.C-C.C-C-O-C(=O)-c1:c:c:c(-O-C-c:c(-C):o):n:n:1.F-c(:c):c,1
C.F.I.C=O,1
Cl.Cl.C-c:n:o.O=C-c,1
C.C-C-O.C-c1:c:c:c(-C=C-C-O):c:c:1.C-c1:[n&H1]:c:c:n:1.C=C-c1:c:c:c(-C-n2:c:n:c:n:2):c:c:1.O-C-C=C-c1:c:c:c(-C-c(:c):c):c:c:1.c:n.c:c:c:c:c,1
C.C-C.C-C-O.C-C-O.C-O-C(=O)-c1:s:c:c(-c:c:c:c:c):c:1-N,1
C.Cl.C-n1:[n&H1]:c2:c(:c:1=O)-C-C-C-N-2,1
O.O.O.O.C-S,1
C-C-O.C-C(-C)-O-c1:c:c:c(-F):c:c:1-Cl,1
Cl.Cl.I-c(:c:[n&H1]):c(=O):[n&H1],1
C-C-C-C-O.C-C-C-C-[#50](-C-C-C-C)-C-C-C-C,1
O=S(=O)-c1:c:c:c:c:c:1.c:c:c:c1:c:c:c:c:c:1,1
C.O.O.C-C-N-C(-C)-C.C-N-C.C-[N&+]-C.c1:c:c:c2:n:n:n:c:2:c:1,1
N.N-C-C-N-C-C-N.O=C-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,1
C.Cl.O.O.C-O.C-O.C-C-N-C-C,1
C-C(-C-N1-C-C-C-C-C-1-C-C1-C-C-C-C-C-1)-c1:c:c:c:c:c:1,1
F.C-O-c1:c:c:c2:c(-O):c:c:n:c:2:c:1.N-c(:c):c:c,1
C.I.O.C-C.C-C.C=N.[O&-]-C-[O&-],1
Cl.Cl.Cl.F.F.F.O.O.O.C-C-C-C-O-C=O.C-C(=O)-O-c:c,1
C.C.C.O.O.C-O.c:c:c:c:c,1
Br.[#3].C-C-C-C.C#N.c:c:c,1
O.O.[O&-].C-C=O.C-C=O,1
Cl.F-C(-F)-F.N#C-c1:c:c:c:c(:s):c:1,1
Br.C-N-C=O.F-C(-F)(-F)-C=O,1
Cl.Cl.Cl.Cl.C-C-C.C-O-C=O,1
C-C.C-C-C-C-N,1
O.C-C-C(=O)-N(-N-C(=O)-c1:c:c:c:c:c:1)-C(-C)-C.[n&H1]:c,1
C.C-C-C-C.C-C-C(=O)-N-Cl,1
F-C(-F)(-F)-c1:c:[n&+]:c(-S(=O)(=O)-[O&-]):c:c:1,1
O.N-c(:c:c):c:c.O-n:n,1
C-O-c1:c:c:c(-Cl):c:c:1-S(=O)=O.[n&H1]:n:n,1
C-C1=C-C(-C)(-C)-N-c2:c:c:c:c:c:2-1.N-c1:c:c:c:c(-[N&+](=O)-[O&-]):c:1,1
Cl.[#3].C-C.C-C,1
C.C.N=C(-N-C(-O)=O)-c1:c:c:c(-C-N-C(=O)-[C&*&H1]2-C-C-c3:n:c:c(-N-C-c4:c:c:c:c:c:4):c(=O):n:3-2):c:c:1,1
Cl.F.C-C(-C)-[O&-],1
C.O.O.O.C-c:c:c:c:c.C=S.c:c.c:c:c:c,1
C-C-O-C(=O)-C1-C-C-C(-C)-C-C-1,1
I.C-C1-C-C-C-C-N-1.F-C(-F)(-F)-c1:c:c(-C=O):c:c(-C(-F)(-F)-F):c:1,1
C.C.O.C-[#14](-C)-C.O=C-C-[#30&+].[N&+]=[N&-],1
C-C-S.C-C-O-C(=O)-N1-C-C-c:c(:c:c-S)-C-1,1
C-C-C-C-N.C-N(-C)-C=O,1
C.O.O.N-c1:c:c:c:c:c:1.O-S(=O)(=O)-c:c,1
C.O.O.N-c1:c:c:c(-S(=O)(=O)-N=[N&+]=[N&-]):c:c:1,1
O.C-C(-O)=O.O-C(=O)-C(-C1-C-C-C-C-1)-c1:c:c:c:c:c:1.C(-C-C-c1:c:c:c:c(-O-C-c2:c:c:c3:c:c:c:c:c:3:c:2):c:1)-C-c1:c:c:c:c:c:1.c1:c:c:c2:n:c:c:c:c:2:c:1,1
C-N.n:n:c(-N1-C-C-N(-c2:c:c:c:c:n:2)-C-C-1):o,1
C-C-S(=O)(=O)-c1:c:c:c:c(-[N&+](=O)-[O&-]):c:1,1
c.C-C(=O)-c1:c:c:c(-C-O):c:c:1-C.O=c:c:c(-O-C-c1:c:c:c:c:c:1):c:n,1
Br.O.[O&-].C-N-C=O.C-[#14](-C)-C(-C)(-C)-C,1
Br.C.C-C(-C)-C-[C&*&H1](-C#N)-N-C=O.N-C(=O)-c1:[n&H1]:c2:c:c(-c3:c:c:c:c:c:3):c:c:c:2:c:1,1
N-c1:c:c:c:c(:c):c:1.[n&H1]:n,1
O.Br-c1:c:c:c(-C(=O)-C-N-C(=O)-C-C-C(-C#N)-C):c:c:1.C-C.C-C(-C)(-C)-O,1
C-C-n1:c:c:c2:n:c:n:c(-O-c3:c:c:c(-N):c:c:3-F):c:2:1,1
C-C.C-N-C(=O)-N=N-C(=O)-N(-C)-C,1
C.I.C-C.C-C.C-C,1
C.O.O.O.C-C(-C)(-C)-O.C=O,1
N.C-C(=O)-C-C(-N)=O,1
C.C-C.C-O.C-O-[#12],1
C.O.O.O.[O&-].O-C=O,1
C.N-C(=N)-c:c.O=[N&+]-[O&-],1
C-C-S(=O)(=O)-N1-C-C(-C-C#N)-C-1,1
C.C-C-N-C-C.C-N(-C)-C=[N&+](-C)-C.c1:c:c:c2:n:n:n:c:2:c:1,1
O.c.O=C-c1:c:c:c:c:c:1.c:c:c:c:c,1
C-O.C-N-C(-O-n1:n:n:c2:c:c:c:n:c:2:1)=[N&+](-C)-C,1
F.F.F.O.O.C-C-N-C-C,1
C.C.O.S.[O&-].O-C-C-S,1
Br.C-N-O-C.C-[#14](-C)-C(-C)(-C)-C,1
Cl-c1:c:c:c:c(-Cl):c:1,1
O.C-C(-C)-C.c:c:c:c.c1:c:s:c:n:1,1
C.O.C-C-O.C-C-C-C.C-c1:c:c:c(-S(-O)=O):c:c:1.O-n:n:n,1
Br.O.C-O.C-O-C.C-C(-C)(-C)-O-C(-O)=O.C-C1(-C)-O-B-O-C-1(-C)-C.c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
C.C-S.C-C-O-C.C-S=O,1
O.[O&-].c1:c:c:c(-[P&+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,1
Br.Br-c(:c):c:c1:c:c:c(-Br):c:n:1.F-c(:c):c(-F):c:c,1
C.Cl.O.C-C.C-Cl.O-n:n:n.c:c:n,1
C-C1(-C)-N-S-c2:c:c:c:c:c:2-1,1
C.C.C.O.C-C.C-C-C.C-C(-C)-O,1
C.O.O.[O&-].C-C-C.C-C(=O)-C1-C-C(=O)-N(-O)-C-1=O.C-C(-C)(-C)-O-C(=O)-N1-C-C-N-C-C-1.O-C-c1:c:c:c:c:c:1,1
O.C-O-C(=O)-[C&*&H1]-C-c1:c:c:c(-O-C-C=C):c:c:1,1
O.C-C(-C)-C(-N)=O.F-c1:c:c:c(-S(=O)(=O)-O-c2:c:c:c3:n:c:s:c:3:c:2):c:c:1,1
C-C(=O)-C(-N=N-c1:c:c:c(-Cl):c:c:1-[N&+](=O)-[O&-])-C(-N)=O,1
S.C-C-C.O-[C&*&H1]-C-N=[N&+]=[N&-],1
O.O.C1-C2-C-C3-C-C-1-C-C(-C-2)-C-3,1
I.O-B-O.[O&-]-C-[O&-].[n&H1]:c:c,1
O.c:c:c:c:c.c:c:c:c:c,1
C.C.C.[O&-].C=O.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1.c1:c:c:c(-[P&+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,1
F.F.F.O-B(-O)-c1:c:c:c:c(-c):c:1,1
O.O.[O&-].C-C.c1:c:c:c:c:c:1,1
N.C-N.C-C-C1-O-C-C-O-1,1
Br.O.C-C.C-C-C.C-C-C.O-C(=O)-[C&*&H1],1
C-N.C-C-N-C-C.O=[N&+]-[O&-],1
O.c.C-N.C-C(-C)-N(-C)-C(-C)-C.C-N(-C)-[P&+](-O-n:n:n)(-N(-C)-C)-N(-C)-C.C-c1:c:c(-C):c(-S(=O)=O):c(-C):c:1,1
O.O.O.F-c1:c:c:c(-C-n(:c):c=O):c:c:1,1
C.C.C.C-c1:c:c(-C):c(-C=C):c(-O-c:[n&+](-[O&-]):n):c:1-C.Cl-c1:c:c:c:n:[n&+]:1-[O&-],1
F.C-O-c1:c:c(-[C&*](-C-c2:c:c:c:c:c:2)-c2:c:c(-F):c:c(-O-C(-F)(-F)-C(-F)-F):c:2):c:c:c:1-F,1
N.N-N-C(=O)-c1:c:c:c:c:c:1-C=O.O=C1-N-C(=O)-c2:c:c:c:c:c:2-1,1
O.[N&-].F-C(-F)-F.N-C(-N)=O,1
C-[#14](-C)-C.O=[#14],1
C.O.O.n.C-C-C-C-C-C,1
C.C.O.O.C-C-O.C-C-O-C-C=C-C,1
[#3].C-[#14](-C)-C(-C)(-C)-C.C-[#14](-C)-C(-C)(-C)-C.C-c1:c:c:c(-S(-O)(=O)=O):c:c:1,1
C.Cl.O-C(=O)-c,1
C.C.C.C.C.O.C=O.Cl-S(=O)(=O)-c(:c:c):c:c.C1-C-C-N-C-1,1
Br.N.N.O.C-c1:c:c:c:c(-C2(-N)-C-c3:c:c:c:c:c:3-C-2):c:1.Cl-c1:c:c:c(-C2(-N)-C-c3:c:c:c:c:c:3-C-2):c:c:1,1
C.Br-c:n:c(-N):c(-Br):c.C-O,1
C.C.C.C-C1-C-N-C(-C)(-C)-C-N-1-C(-O)=O,1
Br.Br.Cl.C-N-C,1
O.C#C-C-O-C-C-O-C-C-O-C-C-O.O-C-[C&*&H1](-O)-[C&*&H1](-O)-C(-[O&-])=C-O,1
Cl.C-C-O.O=C(-N-C-C1-C-C-N-C-C-1)-c1:c:c2:c:n:c3:c:c:c:c(:s:1):n:2:3.c1:c:c:c:c:c:1,1
Br.C-O-c1:c:c:c:c:c:1.C-C(-C)-C-C-S-C-C=C-C(-C)-C,1
C-C1=C-C(-C)(-C)-N-c2:c:c:c:c:c:2-1.F-c1:c:c:c:c(-[N&+](=O)-[O&-]):c:1,1
O.C-C.C-C-N(-C)-C,1
C.C-O-c1:c:c:c(-O):c:c:1.O=C-N1-C-C-C-C-1,1
C.C-C(-C)(-C)-O-C-O-C(=O)-[O&-],1
C.[O&-].C-C-C-O-C-C,1
I.O.C-O.C-C-N,1
C.C-C.C-C.C-S(-O)(=O)=O,1
O.C-C-O.C-C-O-C(=O)-C-C.C-C(-C)-C,1
[#3].C-C-O.C=O,1
C.C.C.C.N.O.S,1
I.N.C-C,1
C.O.O.C-c1:c:c:c(-S(=O)=O):c:c:1,1
C.C.O.C-C-C.C-C-C.C-N(-C)-C(-O-n:n:n)=[N&+](-C)-C.C-C(-C)(-C)-O-C=O,1
Br.N.C-C.C-C-O-C-C,1
O=C-c:c:c1:c-O-C-O-1,1
Br.Cl.C-C-Cl,1
Br.C-C.c:c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c2:c:c:c:c:c:2:c:1-c1:c(-P(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:c2:c:c:c:c:c:1:2,1
C-N.N-[C&*&H1]-C(-O)=O.c:c:c,1
O.O.O.F-C(-F)-F.F-C(-F)(-F)-S(-O)(=O)=O,1
Cl.Cl.Cl.[O&-].C-N-C.c:c:n,1
C.O.C-O-c1:c:c:c(-C):c:c:1.C-O-c1:c:c:c(-C):c:c:1.C-C1=C-C(=O)-N-C2(-[C&*&H1]-C-S-C=O)-C-C-O-C(-C-C-C-C=C-C-C-1)-C-2,1
C.C-C-O-N-C=N,1
Br.Br.O.O.C-C-O-C=O,1
F.F.F.O.C-N-C(-O-n1:n:n:c2:c:c:c:n:c:2:1)=[N&+](-C)-C.C-C(-C)(-O)-O,1
Cl.C-C-C-C(-C)-O,1
O-c1:c:c(-C=O):c:c(-O):c:1-O,1
F.F.F.O.O.O.C-C(-C)(-C)-O-C=O.C=C,1
C.C-N.C-C-O,1
Br.C.Cl.Cl.O.C-C1(-C)-O-B-O-C-1(-C)-C,1
C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C(=O)-N-C(=N)-N1-C-C=C-N-1,1
n.C-C-N-C(-C)-C.C-N-C.C-C(-O)=O.C-N(-C)-C=[N&+](-C)-C.F-[P&-](-F)(-F)(-F)-F.n:n,1
Cl.Cl.F.C-Cl,1
Cl.O=[N&+]-[O&-].c:c:c:c,1
O.C-C.C-[N&+](-C)=C(-O-N=C(-C#N)-C(-O)=O)-N1-C-C-O-C-C-1.C-C(-C)(-C)-O-C=O,1
C.C-N.C-C-N-C(-C)-C.C-N-C.C-[N&+]-C.N-C1(-C(-O)=O)-C-C-C-1-C=O.n:c:c:c:c:n:n,1
C.C.C.[#3].C-C(-C)-[#14](-C(-C)-C)-C(-C)-C,1
Br.Br.Br-c1:c:c:c:c:c:1.C-C(-C)(-C)-O-C(-N)=O,1
C-C-c1:c:c:c(-c2:n:c(-c3:c:c:c(-C#N):c:c:3):n(-O):c:2-c2:c:c:c:c:n:2):c:c:1,1
O.s.C-C-N-C-C.C-C#N,1
Br.C-C-C.C-O-N(-C)-C=O,1
Cl.C-Cl.C-N-C=O,1
Cl.c.C-N1-C-N-C(=N-C(-Cl)-C-Cl)-C-1,1
Cl.Cl.Cl.O-C-c,1
Br.Br.O=C-c1:c:c:c:c:c:1-C=O,1
C.C-C-O-C(=O)-c1:c:c:c2:c(:c:1):n:c(-c:c:c:c:n):n:2-C1-C-C-C-C-C-1.c1:c:c:c:c:c:1,1
Cl.Cl-c1:c:c(-c2:c:n:c:o:2):c:c:n:1,1
F.O.C-C(=O)-c:c(-c1:c:c:c(-C(=O)-N-C-c2:c:c:c:o:2):c:c:1):c1:c-[C&*&H1]2-C-C-C-N-2-C-1=O,1
Br-C-c1:c:c:c(-Br):c:n:1,1
C.O.[O&-].Br-C-c(:c):c:c-c1:c:c:c:c(-Cl):c:1,1
C-S-c1:n:c2:c:c:c:c:c:2:s:1.N-c1:n:c:n:n2:c(-C3-C-C-N-C-C-3):c:c:c:1:2,1
O.[O&-].Cl-S(=O)(=O)-c:c:c:c,1
F.F.F.C-C-N-C-C.C-C(-C)-C.Cl-C(-O)=O.O-C=O,1
C.C-C-C-O-c1:c:c:c(-O-C):c:c:1-c(:[n&H1]):n:c:c-C#N,1
C.C-C-O-C-C.C=C-c,1
C-O.C-O.C-C(-C)-N,1
F.O.C-C-O.Cl-c1:n:c:c:c(-N-c2:c:c:c:c(-O):c:2):n:1.c:c:c,1
Cl.Cl.O.O=C-n1:c:c:n:c:1.c:c:n:c,1
C-O-C(=O)-c1:c:c:c:c(-N):c:1.N-c1:c:c:c:c2:c:1:c:c:n:2-C-C=O,1
C-C(-C)-N-C(-C)-C.Cl-P-Cl,1
C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C1-C-C-O-C-C-1,1
F.C-O-c1:c:c:c(-C-O-c2:c:c:c(-[N&+](=O)-[O&-]):c:c:2):c:c:1,1
Br.[O&-].c:c:c(-P(-C-C-C-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1):c:c,1
C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.O=C-O-C-c1:c:c:c:c:c:1.O=C-O-C-c1:c:c:c:c:c:1,1
O.O.C-O.C-c1:c:c:c:c:c:1.c:c:c,1
C.Cl.O.C-C.C-C=O,1
O.O.C-C(-C)(-C)-O.Cl-c,1
C.Cl.Cl.O.n.O-C(=O)-[C&*&H1]-C-C1-C-C-C-C-1,1
O.O.O.C-N1-C-C-N(-C-C-O)-C-C-1,1
C-C(-C)-[C&*&H1]1-[C&*](-O)-C-C-c2:c:c(-F):c:c:c:2-1,1
C-O-C-C1-C-O-1.C-c1:c:c:c:c:c:1-C,1
C.O.C-Cl.O-S(=O)(=O)-c(:c:c):c:c,1
C.C-[C&*&H1]-C-N(-C)-C-c1:c:c:c:c:c:1,1
[O&-].C-C=O.C-C=O.C-C=O.C-C=O,1
C-N(-C)-[C&*&H1]1-C-[C&*&H1]-O-[C&*&H1](-C)-[C&*&H1]-1-O-[C&*&H1]1-C-[C&*&H1](-O)-[C&*&H1](-O-[C&*&H1]2-C-C-C(=O)-[C&*&H1](-C)-O-2)-[C&*&H1](-C)-O-1,1
Br.C1-C-C-C=C-C-1,1
Br.Br-c1:c:c:c:s:1,1
I.O.[O&-].[O&-].C-O-c1:c:c:c(-C):c(-O-C):c:1,1
C.O.O.C-O-C(-O-C)-C(-C)-O-S(-C)(=O)=O,1
O.O.n.C-O.C-O.C-C1-C-C-C-C-1.O-C(=O)-c1:c:c:c(-O-C-C-C2-C-C-C-C-C-2):n:c:1,1
C.C.O.C-C.C-O-C(=O)-c:[n&H1],1
C.c.C-O,1
Br.C-[#14](-C)-C(-C)(-C)-C.C-C(-C)(-C)-S=O,1
N.N.O.C-C.C-C-N,1
C-C-C(=O)-N-N.c1:c:c:n:c:c:1,1
C.C.C.C-C.C-C.c1:c:c:c(-C2-c3:c:c:c:c:c:3-c3:c:c:c:c:c:3-2):c:c:1,1
Br.O.[O&-].C-C=O.C-N-C=O,1
F-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C=O,1
C.C-C.C-C#C-C-C-C(-O)=O.c1:c:c:c:c:c:1,1
C.C.C.O.C-C-N-C-C.C-C(-O)=O,1
N.O.C-C-O-C=O,1
C-C.O=S=O,1
O.O.O.[O&-].c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
C-C(-C)(-C)-C=O.O=[#25](=O)-[O&-],1
Br-c1:c:c:c:c:c:1.C-C(-C)-O.c:c:c:c.c1:c:c:c:c:c:1,1
C.O.O.C=O.O-C-c1:c:c:c:c:c:1,1
Br.C.C-C(-C)-[O&-].C-c1:c:c:c:c:c:1,1
O.C-O-c:c:c(-N):c:c,1
O.C(-O-c1:c:c:c:n:c:1)-c1:c:c:c:c:c:1,1
Cl.C-C-C/C=C\C-C/C=C\C=C\C-C.C-C/C=C/C=C\C-C/C=C,1
O.C-c:c(-O):c:c(-C(-O)=O):c,1
Br.C.C.O.O.c,1
Br.Br.O.Br-C(-Br)-c.O=C-[O&-],1
C.Cl.Cl.Cl.F.F.C-[C&*&H1]-N,1
C-O.C-O.C-C-O-C=O,1
Br.C-C(-C)(-C)-O-C=O.O-S(=O)=O,1
O.O.C-N.C-N.C-C=C-c1:c:c:c:c:c:1.N-C(=O)-c:c:c:c.c:c:c1:c:c2:n(:c:1:c)-C-C=C-c1:c:c:c:c:c:1-2,1
C.C-C-C=S,1
