Leaving Group,Count
Br.C.C.N,8
O.O.O.O.C-C(-O)=O,8
O.[O&-].C-C-O-C=O,8
Br.C-C=O.C-C=O.C-C=O.C-C=O.O-B-O,8
O.F-[B&-](-F)-F,8
C-O-c:c:c1:c-C-C-O-1.C=O.c:c:c,8
C-C.C1-C-C-O-C-C-1,8
O.S.C-C-O-C=O,8
O.O=S(=O)-c1:n:n:n:n:1-c1:c:c:c:c:c:1,8
N.C-C-O-C,8
O.C1-C-C-N-C-1,8
C-c1:c:c:c(-S):c:c:1,8
N-C-C-N,8
Cl.O.[O&-].[O&-].c,8
O.C-O-c1:c:c:c2:c(-O-C3-C-C4-C(=O)-N-C5(-C=O)-C-C-5-C=C-C-C-C-C-C-C-C(=O)-N-4-C-3):c:c(-c3:n:c(-C(-C)-C):c:s:3):n:c:2:c:1,8
O.O-n:n.c:c:c:c,8
N.O-[C&*&H1](-C-[O&-])-[C&*&H1](-O)-C(=O)-[O&-],8
Br.C-O-c1:c:c:c:c2:c:c:[n&H1]:c:1:2,8
O.O-n1:n:n:c(:c):c:1:c:c,8
O.C-[N&+](-C)=C,8
C-O.C-C(-C)-C.C-C1-C-C-C2-C-C-1-C-2(-C)-C.C-C(-C)(-C)-O-C=O,8
Br.C.C-C-C-C-[#50](-C-C-C-C)-C-C=C,8
O.C-C(-C)(-C)-[#14](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,8
C-C-O-C(=O)-C-C,8
C=O.O-C-c1:c:c:c:c:c:1.O-C=O,8
C-C.C=C,8
C-C-O.C-O-C,8
N.O.C-C.C-N(-C)-C-C-C-N=C,8
F.C-S-C,8
[#3].C-C.C-C-O-C=O,8
C-S.C-C-O,8
Cl-C=O.O-C=O,8
C-C-O.C-c1:c:c:c:c:c:1,8
Cl.C-C(=O)-N(-C)-C,8
Cl.C-C.C-C1(-C)-O-B-O-C-1(-C)-C,8
Cl.C-n1:c:c(-C-C=O):c2:c:c:c:c:c:2:1,8
C.O-S(=O)(=O)-c:c:c:c,8
O=C-O-C-c1:c:c:c:c:c:1.O=[N&+]-[O&-],8
C.C.C.C-C(-C)(-C)-O-C(=O)-O-C=O,8
C=O.O-C=O,8
Br.C-O-C-C-O,8
O.C-C.C-C(-O)=O,8
Cl.Cl.O-C=O,8
I.N-N,8
O.C-O-c1:c:c:c(-C):c:c:1.C-C(-C)(-C)-O-C=O,8
Cl.C-c1:c:c:c(-S(-O)(=O)=O):c:c:1,8
C-C(-C)(-O)-C-n:c:c.N-c:n,8
C-C(-C)(-C)-O-C=O.c1:c:n:c:n:1,8
N.[O&-],8
O.C-N(-C)-C(-O)=[N&+](-C)-C.n:n:c1:c:c:c:n:c:1,8
N.[N&-],8
O=S=O,8
[O&-].Cl-C(=O)-C=O,8
C-C-C(-O)=O,8
Br.C.C-N.C1-C-C-C(-P(-C2-C-C-C-C-C-2)-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2)-C-C-1,8
O.O.C-C(-C)-C.O-C=O,8
C-c1:c:c:c(-C-O):c(-C):n:1,8
O.C-N-C=O.N-C-C(-O)=O.c:c:n:c.c1:c:n:c:n:1,8
C-C-N(-C-C)-C=O,8
O.C-C.N-C=O,8
C-[C&*&H1](-O)-[C&*&H1](-O)-[C&*&H1](-O)-[C&*&H1](-O)-C-O,8
C-C.O=[N&+]-[O&-],8
Cl.Cl.Cl-C-Cl,8
C.C.c:c:c,8
Br.C-C(-C)-O-B-O-C(-C)-C,8
Cl.Cl-c:c:c1:c-C-C-N-C-1,8
C-C-N-C-C.C-C(-O)=O,8
C.C.O.O-S(=O)(=O)-c(:c:c):c:c,8
Br.Br-C-C=O.O-C-C-N1-C-C-O-C-C-1.c1:c:c:c:c:c:1,8
C.Cl.O.C-C-O,8
Cl.C-C-O.C-N-C,8
Cl-[#12].F-C(-F)(-F)-S(-O)(=O)=O,8
C-N-C.C-[N&+]-C,8
C.O.C-C-C-O,8
C-C-O.C-[#14](-C)-C(-C)(-C)-C,8
Br-[#12].C-O.C-C-O,8
F.C-C-O-c1:c:c(-C=O):c:c(-O-C-C):c:1,8
O.[O&-].[O&-].C-O-S(=O)(=O)-c1:c:c:c(-C):c:c:1,8
C-C-O.O=[N&+]-[O&-],8
O.O=C-c1:[n&H1]:c:c:n:1.c:c:n,8
C.C.O.[O&-].[O&-],8
O.n.c1:c:c:c:c:c:1,8
O.[O&-].O-S(=O)=O,8
O.C-C.C-O-C,8
Cl.C-C1-C-C-C-C-C-1.C-S(=O)(=O)-N-C(=O)-c1:c:c(-Cl):c(-C-O):c:c:1-F,8
C-C-O-O-C=O,8
C-C-O.C-C-O.C-C-O-P(=O)-O-C-C,8
C-C-C.C-[#14](-C)-C(-C)(-C)-C,8
[O&-]-[Br&+2]-[O&-],8
Br.O.[O&-].O-B-O,8
Br.c:c,8
Cl.O=C1-C-C-C-N-1,8
Cl.Cl.C-[#14](-C)-C,8
Br.O-B-O.O=C-[O&-],8
C.C-C-C=C,8
C-C-O.C-C-O.C-C-O.C-[#14](-C)-C,8
F.C-N(-C)-C,8
C.O.C-N.C-[N&+](-C)=C-O-n1:n:n:c2:c:c:c:n:c:2:1,8
C-O.C-O-C,8
Cl.O-C-[O&-],8
C.Cl.C-N.C-C-C.C-C-C,8
F.O.Cl-c1:c:c:c(-C-C-C-O):c(-Cl):c:1,8
O.O.O.O.[O&-].[O&-],8
C-C-[#30].C-C(-O)=O,8
C-O.C-O.C-C(-C)-C,8
F.O-S(=O)=O,8
C-c1:n:c(-Cl):c(-Cl):n:c:1-N,8
O.N-[C&*&H1]1-C-C-[C&*&H1]2-C-N-C-[C&*&H1]-1-2.c1:c:c:c:c:c:1,8
Cl-c1:c:c:c:c:c:1-Cl.O-B-O,8
O.O.O.C-C(-C)(-C)-O-C=O.F-C(-F)(-F)-c,8
C.N-C=O,8
O.C-N(-C)-C(-O-n:n:n:c:c:c)=[N&+](-C)-C,8
Br.C-C-N-C(-C)-C.C-N-C=O,8
N-N.c:c,8
N#C-c1:c:c:c(-C-O):c:c:1,8
O.n,8
C-N.C-C-C-C,8
S.O-O,8
O.C-O.C-C=O,8
C.N.C=O,8
Br.C-C.C-C-O-C=O,8
c.Cl-C=O,8
C.Cl.Cl.C-C,8
N.O-C(=O)-C-C(-C-C(-O)=O)-C(-O)=O,8
O.C-C.Cl-C(=O)-C=O,8
Br.C.C.c.C=O,8
C.O=[#25](=O)-[O&-],8
C.F.C-C-C.C-C-C,8
C.C.F-C(-F)(-F)-S(-O)(=O)=O,8
O-B-O.c1:c:c:c:c:c:1,8
O.O.Br-P-Br,8
C.C=O.C#N,8
C-C.C-O-C=O,8
C.[O&-].C-C,8
F.S,8
C.O.O-S(=O)=O,8
Cl.Cl-c,8
O.O.C-C(-C)-C-[C&*&H1](-C=O)-N1-C-C(-O-c2:c:c:c:c(-Cl):c:2-Cl)=C-C-1=O.C-N(-C)-[P&+](-O-n(:c:c:c:c:c):n:n)(-N(-C)-C)-N(-C)-C,8
O.C-C.C-C(-C)-C,8
C-S-c.Cl-c1:c:c:c:c(-C-O-O):c:1,8
C.C.O.O.C-O,8
C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1,8
Cl-C-O,8
C-C-C(-N=C=N-C1-C-C-C-C-C-1)-C-C,8
C.Cl.C-O-C-C-O,8
Cl.O.O.O.[O&-].[O&-],8
C-C-C(-C)-O,8
Br.c.C-C(-C)(-O)-C(-C)(-C)-O,8
Cl.N.N-[O&-],8
C-C(-C)-[C&*&H1]1-C-O-C(=O)-N-1,8
Br.C-C.C=C,8
F.C-O-C,8
C.C.N.C-C,8
C-N-C.C-N-C.C-N-C,8
C.C.C-C(-C)-C,8
O-C-C=O,8
Cl.C-C-S,8
Cl.Cl.C-C(-C)-C,8
Br.F.F,8
O.C-C(-C)-C.O=C-O-N1-C(=O)-C-C-C-1=O,8
N.Br-[#12].O-S(=O)=O,8
C-C-O-C-C.C-c1:c:c:c:c:c:1,8
O.Cl-c(:c):c:c:c,8
Cl.Cl.O.O=C-[O&-],8
N.C-C(-C)(-C)-O-C=O,8
c1:c:c:c:c:c:1.c1:c:c:c:c:c:1,8
C1-C-C-O-C-1,8
C-C.C-C.C-C.C-O,8
o.C-C-O-C=O,8
C.I.C-C-N-C-C,8
Cl-C-O-c1:c:c:c:c:c:1,8
F.O.C-C-O,8
Cl.O.O-c1:c:c:c:c:c:1,8
C.N.C-C=O,8
I.O.c:[n&H1]:c,8
O.C-O.C-C-C,8
C-N(-C)-[P&+](-O-n(:c:c:c:c:c):n:n)(-N(-C)-C)-N(-C)-C,8
C-O.O=C-O-C-c1:c:c:c:c:c:1,8
[#3].O=C-c:c,8
C.C-O-C,8
C-C.O=C-[O&-],8
Cl-P(-Cl)=O.O=[N&+]-[O&-],8
C.[O&-]-S-[O&-],8
Br-c1:c:c:c(-O):c:c:1.C-C=O,8
F.F.O.O,8
Cl.O.C=O,8
N.C-O.F-c1:c:c:c:c:c:1-F,8
C.C-O.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C,8
O.C-[P&+](-c:c:c:c:c)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,8
O.[O&-].C-C(-C)(-C)-O,8
O.[C&-],8
O.C-C(-C)(-C)-O-C=O.O=C-c1:c:c:c:c:c:1-C=O,8
C.C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C=O,8
C.O.Br-[#12].C-O,8
N#C-c1:c:c:c(-C2-C-C-N-C-C-2):c:c:1,8
Cl.O.C-O-c1:c:c:c(-P2-S-P(=S)(-c3:c:c:c(-O-C):c:c:3)-S-2):c:c:1,8
C.O.C-C.C-O,8
C.C.O-S(=O)(=O)-c(:c:c):c:c,8
Br.N#C-c1:c:[n&H1]:c2:c:c:c:c:c:1:2,8
C.C-S(-O)(=O)=O.C=O,8
Br.C.I,8
C-C-C-C-N.C=O,8
N.O.C-O,8
O-C=O.[N&-]=[N&+]=N-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c:c:c:c,8
N-C-c.c:n.c1:c:n:c:n:1,8
C-C.C-C.C-C-O-C=O.C-C-O-C=O,8
F-c1:c:c(-F):c(-F):c(-F):c:1-F,8
Cl.o,8
C-C-O.O=C-O-C-c1:c:c:c:c:c:1,8
Br.C-N,8
Cl.O.C-S.O-O-C(=O)-c(:c):c:c:c.O=S-[O&-],7
[N&+]=[N&-].c:c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,7
C-C-O.Cl-S=O,7
O=P(-[O&-])-[O&-],7
Cl.O.O.O=c:c,7
O.C-C=O.C-C(-C)-C-C-O,7
Cl.O.C-C.C-C-O,7
C.O.O-S(=O)(=O)-c(:c):c,7
Cl.Cl.O.C-C-O,7
C-[C&*&H1]1-C-C-C-N2-C-C-C-C-[C&*&H1]-2-1.N-C1-C-C-N-C-C-1,7
O.C-C-N-C,7
Br.B1-O-C-C-N(-c2:c:c:c:c:c:2)-C-C-O-1,7
C.C.O.C-C(-C)(-C)-[#14&H2],7
C-O.S-c1:c:c:c:c:c:1,7
C-C-C-C.O=C1-N-[C&*&H1](-C-c2:c:c:c:c:c:2)-C-O-1,7
O.C-C-N.C-N-C,7
Br.C.C-C(-C)(-c:c:c:c:c-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1)-c:c:c:c:c-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,7
I.C-C.C-C-O,7
O-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,7
N.O.C-C(-C)(-C)-O-C=O,7
O.C-C.[N&+]=[N&-],7
O.C(-n1:c:c:n:c:1)-n1:c:c:n:c:1,7
Br-N1-C-C-C-C-1=O.S-C-C-C-S,7
F-C(-F)(-F)-C(=O)-O-c1:c:c:c:c:c:1-O-C(=O)-C(-F)(-F)-F,7
Cl.C-C-[#14](-C)(-C)-C.C-c1:c:c:c:c:c:1,7
O.C-C(-C)-[#14](-C(-C)-C)-C(-C)-C.C-C(-C)(-C)-O-C=O,7
O.C-C.O=C-[O&-],7
O.C-N(-C)-C(-O)=[N&+](-C)-C.c:c:n.n:n,7
O.N-O,7
C-C1(-C)-O-B-O-C-1(-C)-C.O-S(=O)-[O&-],7
C-N-C=N-C=[N&+](-C)-C,7
Br.C-C1(-C)-O-B-O-C-1(-C)-C.O-B-O,7
O.C-N(-C)-C(-O)=[N&+](-C)-C.n:c1:c:c:c:c:c:1,7
Cl.O.[O&-].[O&-].n,7
Cl.Cl.C-[#14](-C)-C.C-[#14](-C)-C,7
Cl.Cl.Cl.c.O=C1-C-C-C(=O)-N-1,7
O.c.C-N(-C)-C(-O-n)=[N&+](-C)-C,7
O.C-S-C,7
O.O.O=C1-C-C-C(=O)-N-1,7
C-C-C-C-C=O,7
Cl.O.Cl-S=O,7
Cl.Cl.Cl.C-C-O,7
Cl.C-C(=O)-c1:c:c:c:c:c:1,7
O=C1-C-C-C-N-1,7
F.F.F.[O&-],7
F.O=[N&+]-[O&-],7
n:c:n,7
C.C-C(-C)(-C)-C=O,7
Br.C-O-C-C-[#14](-C)(-C)-C.O-B-O,7
O.C-C-C-C-P(-C-C-C-C)-C-C-C-C,7
c1:c:c:c(-[#14](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,7
F-c1:c:c:c:c:c:1,7
c:c:n.c1:c:n:c:n:1,7
F.C-O-c1:c:c:c:c:c:1-C=O,7
O-C-O,7
O.O.[O&-].[O&-].C-C,7
O=C-N=[N&+]=[N&-],7
C.O.Br-[#12].C-O-C,7
Cl.c:n,7
C-C.C-C.C-C(-C)(-C)-C=O,7
O.[C&-].C-c1:c:c:c:c:c:1-S(=O)=O,7
c.C-C,7
Br.C-C-C-N.O-C=O,7
C-C-O.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,7
C.C.C=O.N-C=O,7
C-C1-C-C-C-C-C-1,7
C-C-N(-C-C-N)-C.C-C=O.C-C=O.C-C=O.C-C=O,7
Br.C-N1-C-N(-C)-C-N(-C)-C-1,7
C-S.C-[#14](-C)-C,7
Cl.O-B(-[O&-])-[O&-],7
Cl.C-C.C-C-O-C=O,7
I.B1-O-C-C-C-O-1,7
Br.C-C1(-C)-O-B-O-C-1(-C)-C.O=C-O-C-c1:c:c:c:c:c:1,7
Cl.C-C-[#14](-C-C)-C-C,7
O.C-C.O-c1:c:c:c:c:c:1,7
Br.Br.C.C-O,7
O=C1-C-C(-c2:c:c:c:c:c:2)-c(:c):c-1:c,7
C.O.O.O.C-C(-C)-C,7
C-C-O.F-C(-F)(-F)-C=O,7
C-N-C(-O-C)-O-C,7
Cl.C=C-C-S,7
C-N.C-[#14](-C)-C(-C)(-C)-C.N-C(-N)=N,7
O=S(=O)(-[O&-])-c1:c:c:c:c:c:1,7
C.O.O.c1:c:n:c:n:1.c1:c:n:c:n:1,7
O.C-C-O-[B&H1&-](-O-C(-C)=O)-O-C(-C)=O.C-C=O.C-C(-C)-C(-C)-C.C-C(-C)(-C)-N,7
C-N1-C-C-C-N-C-1=O,7
O.O.Cl-C(=O)-C=O,7
Br-c1:c:n:c(-N):c(-[N&+](=O)-[O&-]):c:1-N1-C-C-N-C-C-1.O=C-N-c1:c:c:c:c:c:1,7
C-O.C-O.C-C-O,7
Cl.O.O=c:o,7
C.C-C.F-C(-F)(-F)-S(-O)(=O)=O,7
Cl-[#24](=O)=O,7
C.C.Cl.C-C.C-N-C,7
N.C-C(-C)(-C)-O-N,7
C.Cl.Cl.Cl.O,7
[O&-].C-C(=O)-C,7
N.Br-[#12]-c,7
C-O-c1:c:c:c(-C):c:c:1.O=C-O-C-c1:c:c:c:c:c:1,7
O.O.Cl-S-Cl,7
Cl.O.Cl-C(-Cl)-Cl,7
Cl.C-O-C(-C)=O,7
Cl.C-C.C-C-O,7
Br.O.c.C-O-C-O-C,7
C-C(-C)(-O)-C-n1:c:c:c(-N-C(=O)-[C&*&H1](-N)-C-C2-C-C-C-C-C-2):n:1,7
Br.Br-C-C,7
C-c1:c:c:c:c:c:1-N,7
Br.C-N-O-C.C-O-C,7
C.C.C-O-C=O,7
Br.Br.C-C-C,7
O.O.C-c:c1:c-C-C(-c2:c:c:c(-F):c:c:2)-C-C-1=O,7
C.O.O.F-c1:c:c:c:c(-C(-F)(-F)-F):c:1,7
C-O.C-C-C-C,7
O.C1-C-C-C-C-C-1.C1-C-C-C-C-C-1,7
O.C-N-C=O.C-O-S(=O)=O,7
C-C-[#13]-C-C,7
C-C(-C)(-C)-C(-O)=O,7
F.F.F.F-C(-F)(-F)-C(-O)=O,7
N-N-c1:c:c:c:c:c:1,7
C.C.C.C-C(-C)(-C)-O-C=O,7
C-N-C-C-N.c1:c:n:c:n:1,7
N-C-C-C-C-C-C-C-C-O,7
C.O.O.O.C-O,7
C-C-C.C-C(-C)-C,7
O=S(-[O&-])-S-[O&-],7
Cl.Cl-S(=O)(=O)-c(:c):c:c,7
O.[O&-].O-C=O.O=P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.[N&+]=[N&-],7
I.O-C=O,7
O=[N&+]-[O&-].O=[N&+]-[O&-],7
Cl.C1-C-C-N-C-1,7
O.Cl-C(-Cl)-C(-Cl)(-Cl)-Cl,7
C.O.C-S(-O)(=O)=O,7
C.C-N(-C)-C=O,7
N.C-C(-C)-C,7
O.O.O.C-O.C-O.C-C(-O)=O,7
C-C(-C)-c1:c:c(-N):o:n:1,7
C-C-B-C-C.F-C(-F)(-F)-S(-O)(=O)=O,7
Cl.F.O.[O&-],7
C.O.c:c:c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,7
[n&H1]:n:n,7
F.C-S(=O)=O,7
C.N.C-C.C-C,7
Cl.O.O=C1-C-C-C(=O)-N-1,7
F.C-C-O.C-C-O,7
C-c1:c:c:c(-c2:c:c:c:c:c:2):c:c:1,7
Cl.Cl.c.Cl-S(=O)=O,7
C-C(-C)(-C)-O.C-C(-C)(-C)-O-C=O,7
[O&-].C-O-S(=O)=O,7
F.I.C-C1(-C)-O-B-O-C-1(-C)-C,7
N-C1-C-C-1,7
C-C=O.C-c1:c:c:c(-S(-O)(=O)=O):c:c:1,7
O.C-N-O-C,7
C.C.C.Cl.C-C,7
C.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,7
O.O-C(=O)-c1:c:c:c(-N-C=O):c:c:1.c:c:c,7
C.C-C.Cl-C(-O)=O,7
C.N#C-C(=C-O)-C#N,7
C.Cl.O.C-N-C,7
Cl.Cl.Cl-S(=O)(=O)-c(:c):c:c,7
O.O.C-C-O-C=O.C-C(-C)-C,7
O.C-c(:c-C=O):c1:c:c:c:c:c:1,7
I.C-C1(-C)-C-O-B-O-C-1,7
C.Br-C-C,7
C-C-O.C-C(-C)(-C)-[#14](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,7
C-C-O.C-C(-C)(-C)-C=O,7
C=O.O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,7
C.C-O-c1:c:c:c(-C):c(-O-C):c:1,7
C.O.C-O.c1:c:n:c:n:1.c1:c:n:c:n:1,7
[O&-].F-C(-F)(-F)-C=O,7
Cl-c1:c:c:c(-N):c:c:1,7
C.O.O.O.O.[O&-],7
C.C.O.O.[O&-].C-C-O,7
C.C.F.O.c.C=O.C#N,7
F-C(-F)(-F)-O.O-B(-O)-c1:c:c:c:c:c:1,7
Br.Br.C-C(-C)(-C)-O-C=O,7
C.C-C-O.O-C=O,7
Br.C-O-c:c:c(-N-C-c1:c:c:c2:n:c(-S-C):s:c:2:c:1):c(-N):c,7
I.C-[#14](-C)-C(-C)(-C)-C.O-B-O,7
C.O.[O&-].[O&-].O-C(=O)-c,7
O.C1-C-c2:c:c:n:n:c:2-O-1,7
O.O.Cl-C(-Cl)-Cl,7
Br.C-C-S,7
F.F.C-C-O,7
F.Cl-S(=O)(=O)-c(:c):c:c,7
C.C-N(-C)-C-C-C-N=C=N,7
Cl.S-C-c1:c:c:c:c:c:1,7
O.C-C-C.O=C-N1-C(=O)-O-C-[C&*&H1]-1-C-c1:c:c:c:c:c:1,7
O.O.O-S(=O)=O,7
C-C=O.O-S(=O)=O,7
Cl.O.O.S,7
C-S.C-[#14](-C)-C(-C)(-C)-C,7
C-O-C(=O)-c(:c:c:c):c:n:c-N,7
C.C.C.I.C-C(=C)-B(-O)-O,7
N.N.C-Cl,7
Br.C-C-C.C-C=O,7
O.S.O-[O&-],7
Br.C-[#14](-C)-C.C-C1(-C)-O-B-O-C-1(-C)-C,7
C.O.C-N-C(-O-n1:n:n:c2:c:c:c:c:c:2:1)=[N&+](-C)-C,7
O.C-S(-O)=O,7
C.C-C-O.O-C=O.O=P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.[N&+]=[N&-],7
O.N-C(=O)-C-C-C(-N)=O,7
Cl.[O&-].[O&-].C-O,7
C.O.O.O.C-C,7
Cl.O.O.C-O-c1:c:c:c(-P2-S-P(=S)(-c3:c:c:c(-O-C):c:c:3)-S-2):c:c:1,7
Cl.O=[N&+](-[O&-])-c1:c:c:c:c:c:1,7
Cl.C-C(-C)(-C)-O,7
C.C.N.O.O,7
O=C-c1:c:c:c:o:1,7
C-C-C-C-C-O,7
C-C-O-C-[C&*&H1](-O)-[C&*&H1](-O)-C(=O)-O-C-C,7
Cl-c1:c:c:c:c2:c:c:[n&H1]:c:1:2,7
Cl.Cl.O.C-C(-C)-C,7
N.O.O.C-C-C.C-C-C,7
C.O-S(=O)(=O)-c(:c):c:c.[O&-]-C-[O&-],7
C.C.C.O.O-[#19],7
C.C.C-C-O-C(-Cl)=O,7
Br.O=C1-N-C-C-n2:c-1:c:c1:c:2-C-C-C-C-1,7
Br.C.C-c1:c:c:c:c:c:1-P-c1:c:c:c:c:c:1-C.c:c:c:c,7
C.Cl.C-C(-C)-C.c:c:c:c(-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1):c-O-c:c(-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1):c:c:c,7
C-C-O-C=O.O=C1-C-C-C(=O)-N-1,7
C-C(-C)(-C)-C1-C-C-C-C-C-1=O,7
C.O.Cl-[#12],7
C-C.C-C-O-C=O.I-[#12],7
C-C-C.C-O-C-C-[#14](-C)(-C)-C,7
Br.C-C.C-C.C-C,7
C.C.C-O.C-O.O-S(=O)(=O)-c(:c:c):c:c,7
Cl.n,7
Cl.O.O.C-c1:c:c:c:c:c:1,7
O-B-O.c1:c:c:n:c:c:1,7
C-C-O-C-C.C-C-O-C-C.C-C-O-C-C,7
C-c1:c:c:c:c:c:1.C-S(-O)(=O)=O,7
O.C-C-O.C-C(-O)=O,7
C-[N&+]-C-c1:c:c:c:c:c:1,7
Br.[O&-].[O&-].C-O,7
O.C-C(-C)(-C)-O-C=O.c1:c:c:c:c:c:1,7
C-N-C.C-O-C=O,7
O.[O&-].C-C.C-C-O,7
O.O-C-c,7
O.C-c1:c:c:c(-S(-O)=O):c:c:1,7
C.O.[O&-].C-C-O,7
Cl.Cl.Br-[#12].C-O-C,7
N.O.O.c1:c:c:c:c:c:1,7
C.F-C(-F)-F,7
C-C(-C)-C.F-C(-F)(-F)-C-O,7
Br.F-C(-F)-F,7
N.Cl-P(-Cl)=O,7
Cl.C-S=O,7
[#3].C-C-C.C-C1-C-C-C-C-1,7
C-C-O.O-C=O,7
C.O.O.[O&-].O-C-c1:c:c:c:c:c:1,7
C-[#14](-C)(-C)-O-C-C#N,7
O.O.C-c1:c:c(-C):c(-S(=O)=O):c(-C):c:1,7
O.O.C-C-O.C-C-O-C(-N)=O,7
C-[#14](-C)-C(-C)(-C)-C.F-C(-F)(-F)-S(-O)(=O)=O.O-B-O,7
C.I.C-C-O,7
O.C-C-O.c1:c:c:c(-P(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,7
N-c1:c:c:c(-c2:c:c:n:o:2):c:c:1,7
Cl.O=S(=O)-c1:c:c:c(-O-C2-C-C-O-C-C-2):c:c:1,7
C-N1-C-C-C2(-C-C-1)-C-N-C-2,7
Cl.c.C-C.C-C.C-C,7
C-C-N1-C-C-C-N=C-1-C,7
C.N.O.C-C-C-N=C=N-C-C,7
O=C1-C-C-C-C-C-1,7
C-C.C-C-C#N,7
O.C-C.C1-C-C-N(-[P&+](-O-n2:n:n:c3:c:c:c:c:c:3:2)-N2-C-C-C-C-2)-C-1,7
Br.Cl.C-C(-C)(-C)-O.O-C=O,7
C.F.F.O=C(-N-c1:c:c:c(-N-C(=O)-c2:c:c:c(-O-C3-C-C-N-C-C-3):c:n:2):c:c:1)-N-c1:c:c:o:n:1,7
O.c:c:c(-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1):c:c,7
C-C.C-C=C,7
O.C-N.C-N(-C)-[P&+](-O)(-N(-C)-C)-N(-C)-C.c:c:c:c:c:n:n,7
Cl.F.F,7
Cl.[O&-].[O&-].C-N-C=O,7
C.C.O.c.C-C.C-C-C.C-N(-C)-C(-O)=[N&+](-C)-C.n:n,7
C-c1:c:n(-C):c2:c:c:c:c:c:1:2.C=O,7
C-C.C-O-c(:c:c):c:c,7
N.C-c:c:c(-C):n,7
O.O.C-O-C-C-N-c1:c:c:c:c(:c:1-C=O)-C=O,7
O.O.[O&-].C-C-C,7
O.C-C.Cl-C=O,7
Cl.Cl.Cl.O.[O&-],7
Cl.Cl.Cl.C-C-O-C.Cl-C(-Cl)(-Cl)-O-C=O,7
N-C-C-c1:c:c:c:c:c:1,7
C.Cl.Cl.C=O,7
C.O.C-N=C=N-C-C-C-N(-C)-C,7
C-C-O-C(=O)-N(-C-C)-C-C.N-c:c,7
C-C(-C)(-C)-O-N.N-c:c,7
C.Cl.C-C-N(-C)-C-C,7
O.C-C(-C)-C(-C)-C.C-S(-O)(=O)=O,7
Cl.O.C-N-C,7
C.O.C-C.C-C.C-C,7
C-C.C-O-c1:c:c:c(-C):c:c:1,7
O.O.[#1].C-C,7
O.N-O.n:n:c1:c:c:c:c:c:1,7
C-C-C-C.O-C=O,7
C.C.O.C-N(-C)-C=[N&+]1-N=N-c2:n:c:c:c:c:2-1,7
C-N-C.Cl-C=O,7
N.C-C-O-C(-C)=O,7
O.C-C-O.c:c,7
C.F.F.F.O.O-C=O,7
O.C-C.C-O-C=O,7
C.O=S(=O)(-[O&-])-c(:c):c,7
Br.N.O.[O&-].[O&-],7
C-O-c1:c:c:c(-C):c:c:1.C-c1:c:c:c:c:c:1,7
O.Cl-C-c,7
N.C-C-O.C-C-O-C=O.[n&H1]:n,7
O.O.c:c:c:c,7
C.C.O.C-c1:c:c:c:c:c:1,7
Br.C-C-C-c1:c:c:c:c:c:1,7
C.C.O.C-N-C,7
C-O-P(-O)(=O)-O-C,7
C-C(-C)-O-C(=O)-O-C(=O)-O-C(-C)(-C)-C,7
C.C-O.C-C(-C)(-C)-O-C=O,7
N-c:c.N-c:c.c:n.c:n,7
C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,7
C-C-[#14](-C-C)-C-C.C-[#14](-C)-C(-C)(-C)-C,7
Br-[#12].C1-C-O-C-C-N-1,7
C-C-O.C-C-S,7
C.C-C=O.O-C=O.O=P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.[N&+]=[N&-],7
C-C-N.C-C-O-C(=O)-N(-C)-C-C,7
C.C.C.O.C-[#14](-C)-C.C-[#14](-C)-C.I-c1:c:c:c(-O):c(-C=O):c:1,7
